,삼성전자,현대차,SK하이닉스,한국전력,NAVER,POSCO,삼성생명,삼성전자우,현대모비스,SK텔레콤,기아차,신한지주,삼성화재,KB금융,아모레퍼시픽,LG디스플레이,SK C&C,현대글로비스,LG화학,KT&G,LG,LG전자,LG생활건강,하나금융지주,KT,롯데쇼핑,아모레G,현대중공업,삼성SDI,기업은행,고려아연,현대제철,SK이노베이션,한화생명,강원랜드,코웨이,오리온,KCC,LG유플러스,S-Oil,롯데케미칼,한라비스테온공조,현대차2우B,삼성카드,CJ,한국가스공사,현대건설,삼성전기,엔씨소프트,CJ제일제당,삼성중공업,CJ대한통운,동부화재,호텔신라,한전KPS,GS,삼성증권,대우인터내셔널,대우조선해양,대우증권,현대차우,한샘,현대산업,현대백화점,대한항공,에스원,한국금융지주,LG이노텍,금호석유,영원무역,롯데제과,현대해상,두산중공업,효성,한국타이어월드와이드,영풍,대우건설,한화,SK네트웍스,두산,우리투자증권,대림산업,GKL,두산인프라코어,제일기획,유한양행,현대그린푸드,롯데칠성,현대상선,한전기술,한화케미칼,LS산전,신세계,OCI,오뚜기,LS,현대홈쇼핑,하이트진로,한세실업,녹십자,LG하우시스,농심,GS건설,금호타이어,아이에스동서,아시아나항공,현대미포조선,SK케미칼,삼립식품,삼성엔지니어링,메리츠화재,코리안리,태광산업,휠라코리아,영원무역홀딩스,CJ CGV,넥센타이어,메리츠종금증권,한일시멘트,코오롱인더,대상,AK홀딩스,아모레퍼시픽우,동양생명,쌍용차,삼성테크윈,LG상사,동원산업,무학,휴켐스,쌍용양회,키움증권,LG화학우,하나투어,SKC,녹십자홀딩스,한미약품,조광피혁,아이마켓코리아,한미사이언스,LF,삼성정밀화학,롯데푸드,한국콜마홀딩스,SK가스,유안타증권,한섬,JB금융지주,한라홀딩스,서울가스,세아홀딩스,빙그레,한진,신도리코,풍산,현대상사,한국단자,SBS미디어홀딩스,대상홀딩스,다우기술,지역난방공사,NICE,현대리바트,고려제강,에스엘,대교,S&T모티브,LG생활건강우,동원시스템즈,팬오션,광동제약,부광약품,삼천리,한국쉘석유,SBS,삼성화재우,세방전지,동아쏘시오홀딩스,신영증권,동국제강,대웅,농심홀딩스,두산건설,Date,Week
17Y_week43,0.007022738,-0.009852317,0.005920643,0.017478563,0.047414398,-0.034001979,0.020202687,-0.003245827,0.018500018,-0.035617612,0.045324975,0.011016636,-0.012422498,0.005240132,-0.014134488,0.006756751,-0.016529292,-0.010362808,0.066647794,0.018692136,0.056752744,0.084769178,0.019012049,-0.011658906,-0.029852911,0,-0.056725942,-0.036482821,0.007344007,-0.017331453,-0.035484572,-0.021739995,-0.007290428,0.048009181,-0.024764512,-0.012270066,-0.040647307,-0.023106795,-0.007462697,-0.011472413,-0.011228986,0.155870417,-0.014388863,-0.013717653,0.002838268,-0.055081292,0.012562927,0.042689418,-0.015196062,-0.001350476,-0.069899308,-0.015361285,-0.023873805,-0.023867481,-0.034525809,0.02833892,-0.019472174,0.002567446,0,-0.042559643,0.011524429,-0.043675047,0.009519086,-0.012550057,-0.001651531,-0.003309486,-0.030397505,0.067718087,-0.004434555,-0.034984633,0,-0.00632248,0,0.021277853,-0.021872091,-0.036273496,-0.033663768,-0.005350432,-0.026050719,-0.038670492,-0.030877267,0.029163666,0.017839922,-0.008686265,-0.016483747,0.038747462,-0.029365911,0,-0.026511119,-0.083792817,-0.007513156,-0.001743653,0.021004275,0.105868043,0.009253169,0.009901074,-0.008298794,0.027186135,0.14295653,-0.004830923,-0.001059842,-0.014684546,0.022388992,0.001640689,-0.008797794,-0.019277705,-0.031018035,0.001437882,-0.003853587,-0.008658063,0.054701111,-0.021978897,0.025722072,-0.004555811,0.011173269,0.008733594,-0.007604589,-0.03905046,0.042070842,-0.033429213,0.052299528,0.007955502,-0.009539052,-0.005102056,-0.021506205,0.077849091,-0.023236078,0.039143929,0.018642442,0.004376345,0.006992977,-0.042097187,0.04748057,-0.006600669,0.009901136,0.010681014,0.050772171,-0.010959014,-0.002081148,0.025709383,-0.045417496,-0.02556438,0,-0.026571612,0,-0.022141126,-0.028938182,-0.005159111,0.055262695,0.016967502,-0.022914254,-0.011503861,0.010274068,-0.049545737,-0.025317825,0.023475276,-0.064894968,-0.003454235,0.038890822,-0.016529374,-0.01242252,-0.057854771,-0.039465111,-0.019775106,0.02564239,-0.009803993,0.007860841,-0.048009153,-0.073502391,0.001826485,-0.007352965,0.024972834,0,0.001276383,-0.022611502,-0.01104976,-0.023122423,-0.015686581,0,-0.035718086,-0.040005282,0.013544235,0.029854383,2017-10-23,17Y_week43
17Y_week44,-0.004799787,0.029270336,-0.059592099,-0.037835592,0.092005082,-0.001504809,0.035367186,-0.008395729,0.034037258,-0.017324827,0.020468486,0.01384789,-0.025317825,0.030877262,0.15007527,-0.006756751,-0.037355762,0.010362808,0.024970069,-0.009302356,-0.012724303,-0.025001229,0.093425086,0.044822506,-0.015267514,-0.160254465,0.177771599,0.013419712,-0.012270147,0.083801088,0,0.050010394,0.019324341,0.0103628,0.007347627,-0.020790724,0.111455441,0.002594233,-0.030420577,0,-0.075556756,-0.143894143,0.065443978,0.013717653,0.030688403,-0.007255171,-0.055177566,0.024571216,-0.047024944,-0.024625033,0.061423682,-0.02191011,-0.025834213,0.209851088,-0.023697846,-0.002945432,-0.011299537,0.002560871,-0.836935073,-0.029413806,0.040822069,0.014771312,0.0818071,0.04270309,0.03731171,0.004410189,-0.036139068,0.057819637,0.019076123,0.14258474,0.058496207,-0.012766073,-0.027547019,-0.061502086,-0.017348695,0.003511954,0.043272627,-0.048361065,-0.038868872,-0.029090374,-0.03186106,-0.00239813,0.091910923,0.046866937,0.051293207,-0.016769986,0.061014106,-0.040698856,0.106106094,-0.071935112,-0.086600108,-0.003496523,0.073447959,0.022574324,0.006557422,-0.031272065,0.028749447,0.030190978,0.040446672,0.007237661,-0.026868951,0.017595829,-0.041437184,0.093818755,0.017518745,0.082846186,0.026079694,0.076054884,0.059943079,0.079373588,-0.007633621,-0.013422996,-0.003508708,0.028508997,0.0381518,-0.007272707,-0.019268392,-0.022372339,0.018553824,0.037530438,-0.00212546,0.061463237,0.169998873,0.100874783,-0.038786025,0.069639911,0.039012112,0.088130412,-0.040382412,0.034338086,0.133531508,-0.011157717,0.051091647,0.103703496,-0.024939061,0.02102575,-0.088993816,-0.002758622,-0.012578778,-0.072626006,0.047346115,0.017115294,0.027576737,0.119820941,-0.016807676,-0.004487666,0.042271722,0.008583761,0.027274446,0.012539389,0.04847476,0,-0.029388417,0.020424905,-0.090012803,0.025201766,0.004270432,0.052244399,0.016360247,-0.008368231,0.006920443,0.006250015,0.039465111,0.018375463,0.12590754,0.007361991,-0.005608587,0.063513352,0.013677191,-0.025879448,0.006131239,0.006704046,0.024451123,0.015190119,0.034732856,0.005540093,-0.00881069,-0.003960397,-0.018288098,0,0.00339554,0.022173873,0.008134949,2017-10-30,17Y_week44
17Y_week45,0.042390005,0.01589855,0.04532318,-0.005154597,-0.017271469,-0.039943803,0.030420591,0.067899356,0.070304373,0.009661942,0.010079424,-0.024864526,0.005479412,-0.023932745,-0.010777632,0,-0.006944468,0.037103752,0.008594269,0.036701371,0.013873061,-0.017021807,0.042809733,-0.042692651,0.00681434,0.108213641,0,0.048788499,0.07145898,-0.006451621,-0.017258372,0.035932008,0.014252012,-0.019519163,0.005839359,0.038129235,0.09139628,0.048048226,0.003853596,-0.019418106,0.002702695,0.007905129,0.035559359,0.049179381,0.066422083,0.004842624,0.00657467,-0.029558764,0.097552314,0.034040035,0.037582237,-0.006349228,-0.0378992,0.042178776,0.015467333,-0.029942435,0.014104598,0.012706583,-0.074901308,0.014815095,0.034401333,-0.026747498,0,0.012028555,0.015798144,0.050412753,0.026836692,-0.040119957,0.094252499,-0.130276891,-0.036157229,-0.034861936,-0.051588378,0.022140359,-0.010050255,-0.044810431,-0.072218208,0.007851906,-0.012270051,-0.018622362,0.007168488,0.062811378,0,0.003116886,0.041242997,0.004820178,-0.015698932,-0.024135113,0.004710913,0.008253079,0.040295523,0.046201518,-0.023888209,0.125688225,-0.009192495,-0.005095503,-0.016326875,-0.063300148,-0.068992856,0.051533676,0.010834349,-0.019076252,0.034029743,-0.036478209,0.071209364,0.026520891,0.07622738,-0.017462665,-0.007299336,0.023810649,-0.031130989,-0.009049849,0.048036613,0.004428119,-0.00178414,-0.002924027,0.01160553,-0.002265017,0.028990628,0.037487615,-0.021506139,-0.045739622,-0.03566913,0.003462151,-0.017094433,0.038075665,0.029136594,0.133091931,0.005479462,-0.02998081,0.098630448,-0.001403509,-0.0115608,0.009901128,0.03230093,-0.006523247,0.106658817,0.056390777,0.020877508,0.045874867,-0.019455871,0.089231174,-0.059325528,0.019355443,-0.007442857,0.001498128,0.014790723,0.021978882,0.022173821,0.007242621,-0.003159574,0.03890283,0.01566609,-0.033204631,-0.016162049,-0.020572219,0.014104485,-0.003289477,-0.018424201,0.024897605,0.015058464,-0.02523791,0.024146061,-0.016949945,0.004454308,-0.006131223,0.012297577,0.04512047,-0.017923478,-0.063789738,0.013357821,0.037162682,0.019139361,0,0.033566793,-0.00832179,-0.020865085,0.007905172,0.013333555,-0.027651488,0.049596942,-0.026668266,-0.0097713,2017-11-06,17Y_week45
17Y_week46,0,0.012539444,-0.01447557,-0.011695995,-0.050010512,-0.001568645,-0.011299569,-0.012329563,0.00183313,-0.029270345,0.0254609,-0.03067726,-0.020239892,-0.020979782,-0.00154916,0.010118117,-0.019349755,0,-0.036096015,0.026668215,-0.029122622,-0.002148244,0.014682195,-0.035737327,-0.010239003,0.00426437,0.012945217,-0.055475844,-0.023256892,-0.026231021,0,-0.035932008,-0.043380347,-0.03204544,0.038548733,0.025949624,0.048705278,-0.017433996,-0.043228798,-0.052325807,-0.039922713,0.046162055,-0.017621629,-0.009120573,0.035357551,0.009615459,0.00522879,0,-0.056434104,0.047067484,0.004085828,-0.025807884,-0.027558014,0.034443749,-0.074743859,-0.027736725,0.033060981,-0.01015236,0.061930958,0,-0.024451005,0.00899556,-0.039420464,-0.043316008,-0.04160601,-0.004192829,0.013921314,-0.060259258,-0.032260881,0.030122821,-0.071731733,-0.043041786,0.034688407,-0.075793516,0,-0.047874003,-0.069937307,-0.077810493,-0.012422557,0,0.017699538,-0.032076055,0.110187465,-0.026275815,0.010050319,0.021402441,-0.035430387,0.030270069,-0.106516872,-0.022161587,-0.056879657,0.00998349,0.078181266,-0.036076111,-0.001320103,-0.064623753,0.03239146,0.011811193,0.003853575,0.018100025,-0.001078125,0.014706142,0.011090685,0.019924031,0.004035068,-0.040049846,-0.126999674,0.048919372,0.143100867,0,-0.009930458,-0.004555869,0.047433316,0.077887849,0.007117471,0.100222892,-0.031252579,0.034543774,0,0.03486471,0.040474084,0.042754612,-0.002797155,-0.00693645,0.033901552,-0.070951736,-0.010186914,-0.024923381,0.008163304,0.02998081,0.071935192,0.132653198,-0.047628086,0.066691303,0.026539656,0,0.030653436,0.088641901,-0.037899263,0.01552035,0.029043636,0.00442475,-0.018852235,-0.00426895,0.022164158,-0.001498128,-0.023103336,-0.040961407,0.011628012,-0.027169866,0.012578838,0.011067279,0.052156495,0.009600074,-0.050114867,-0.011614495,0.009756312,0.019576482,0.029518654,0.081302903,0.058063801,-0.009630916,0.05228682,0.036368466,0.021978959,-0.003696859,0.045610527,-0.013323595,0.005305026,-0.027315811,0.056286879,0.02123221,0.009434042,-0.005037696,-0.029558826,0.00832179,0.007501883,0.027186114,0.013158041,0.00466199,0.104069366,-0.004514684,-0.036672906,2017-11-13,17Y_week46
17Y_week47,-0.021151472,-0.02523802,-0.002433116,-0.021136945,-0.022223123,-0.004720753,-0.003795055,-0.023308929,-0.066249338,-0.00795234,-0.058967461,0.003110415,-0.003724384,0.008795134,-0.014051804,0.003350105,0.056961001,-0.050944794,0.037317738,0.030239872,0.040538291,-0.008639338,0.00242621,0.020731826,0,-0.010695319,-0.022765226,-0.013517503,0.009367792,0.016474835,-0.048548373,-0.028270398,-0.017391731,0.033358664,0.063750333,-0.009901089,0.04644284,-0.028026779,-0.012121364,-0.025105878,-0.004222416,-0.038318849,-0.04546233,-0.002621326,0.022086543,0.06034313,-0.074408955,0.076960994,0.046304612,0.05829304,0.00407836,0.012987196,-0.020803162,0.044924812,-0.027081005,-0.056239731,0.020121362,-0.039016661,-0.061930958,0.028987458,-0.037321585,0.002980627,-0.036989559,0.033485236,0.073991256,0.064078932,0.025778567,0.054394105,0.00544959,0,-0.014342875,-0.010471323,-0.085983082,0.023347921,-0.051825164,0.08388148,-0.032002731,-0.002418442,-0.020521678,-0.058043371,-0.007042281,-0.041598361,0.028482947,-0.029175489,0.01734861,0.054938775,0,-0.043756998,-0.021721823,-0.008438805,0.001670825,0.018048054,0.113256115,0.016194739,0.087231515,-0.056036974,-0.016064585,-0.021761551,0.129677857,0.05666005,-0.011937251,0.055372676,-0.037457557,-0.010678973,0.017299099,0.073296876,-0.019990152,0.034247123,-0.009569445,0.01169604,-0.012048376,-0.009174391,-0.039923856,0.062066131,-0.007117471,-0.002652461,-0.040491306,0.015217697,0.028167824,0.036141051,0.140034212,-0.021148829,-0.01410462,-0.03782954,-0.030077455,-0.012105057,-0.085461236,0.026460603,0.055350156,-0.002111919,0.015306462,0.026700615,0.020121408,0.018265309,-0.00238388,0.053516002,0.079752043,-0.003590668,0.022282163,0.179069135,0.08414471,0.078513243,-0.001731667,-0.009672295,0.009351471,0.030998792,0.056787384,0.025796841,-0.061076279,0.012631703,-0.038221277,0,-0.101724141,-0.001593626,-0.040420591,-0.045408029,-0.029558881,0.030233011,0.07066318,0.034656922,-0.041890942,0.016000359,0,-0.046390224,-0.098140279,-0.00123533,-0.056783832,-0.001491502,-0.024639701,0.064538521,0.022548803,0.1017827,0.054808221,0.001261722,-0.02429268,-0.002766308,0.025093545,0.007633618,0.022618081,-0.00466199,0.048236276,0.057158454,-0.011952474,2017-11-20,17Y_week47
17Y_week48,-0.047486768,0.012698576,0.012106708,0.021136945,-0.007518861,0.01564974,-0.011472415,-0.031324464,-0.005888165,0.037222686,-0.030077413,-0.013548869,-0.007490641,0.006980805,-0.006309159,0.031278273,-0.003361346,-0.010507998,0.024126684,0.061875462,0.009039643,0,-0.050528301,0.006458545,0.028742517,-0.094665234,-0.02666825,-0.013695498,0.03661738,0.028987571,0.009095551,0.012466744,0.032061911,-0.017207586,-0.03340317,0.004962799,-0.034628357,-0.011696687,0.085655414,0.025105878,-0.019943707,0.089612109,0.018433653,-0.010554223,-0.039606171,-0.013605652,-0.00281284,-0.04740223,0.039916575,-0.0133416,-0.054294409,-0.032789823,0.005988061,-0.01514298,0.001306323,0.001651519,0.001327145,-0.016043218,-0.039665256,0.014184644,0.004102621,0.085522143,0.047314867,0.064812916,-0.033953877,-0.050515855,0.048219688,-0.011834527,0.109293124,-0.030122821,-0.009677495,0.002336486,-0.009330338,0.019047058,0.002656128,0.028760215,-0.072483276,-0.024510966,0.023641775,0.00397041,0.007042281,-0.008531506,0.044248341,-0.027795008,0.045626186,0.024203042,0.009787969,-0.009630843,-0.106863146,0.060292242,-0.001670825,0.001624671,0.001813263,0.050891587,-0.022032693,-0.013053198,0.008064551,-0.018163939,-0.053785769,-0.027928749,-0.015401765,0.037944845,0.009496746,0.053744276,-0.057003213,-0.056414089,0.00635593,0.049858574,-0.083520992,-0.027506646,-0.002022223,0,0.015670355,0.040155992,0.026433251,-0.001328873,0,0.066761049,0.054067167,0.007317112,-0.018315547,0.037457495,-0.04354829,-0.014563376,0.003809528,-0.034414959,0.005560793,-0.00307691,-0.002567393,0.010515361,0.032381425,0.037607252,0,0.017937734,0.020083392,0.006184278,-0.00874971,-0.018149319,0.10640921,0.012788893,0.049625267,0.232083128,-0.013961784,-0.004329011,0.017427393,0.144553277,0.062663693,0.006768195,0.018265367,-0.001046555,0.044451753,0.026378562,0.009033501,0.034486176,0.031818432,-0.022250577,-0.015839042,0,-0.047856081,-0.039707393,-0.006706933,0.028170882,0.055059784,0.007168624,0.058223613,-0.013690309,0.056783832,0.013343444,0.099049958,0.065139302,-0.022548803,-0.011450352,0.081067841,0.003775973,-0.020704635,-0.002773785,0.004363673,-0.01147239,-0.024253365,0.027651488,-0.013947246,0.016949503,0.013649896,2017-11-27,17Y_week48
17Y_week49,-0.025005947,0.012539444,-0.049331921,-0.01051268,0.053868664,0.047013892,-0.023347392,-0.027516115,0.055516734,0.035886798,0.010630349,0.007318335,-0.001881492,0.042559626,0.064340757,-0.006504123,0.001682085,0.010507998,0.001191161,-0.020202726,0.010072859,0.023581023,0.047292112,0.002143552,0.021435258,-0.007117457,0.068542364,0.01709382,-0.038951114,-0.006369434,-0.036889436,0.076633175,0.007255166,-0.03532979,0.012154083,0.029270435,-0.064091194,0.021977996,0.05798737,-0.008298811,0.060032006,-0.018018463,-0.046737514,0.031334152,-0.020407296,0.001140901,-0.00423432,-0.024571216,-0.025317797,-0.036051187,0.054294409,0.026317308,0.020680239,0.042510709,0.015544411,0.004938322,-0.021448507,-0.019048117,0.050715093,-0.018957862,-0.011322849,-0.022100339,0.058584259,0.081940287,-0.025438618,0.050515855,-0.039277766,-0.09352602,0.102921497,0.057922724,-0.03127827,0.036659337,0.006229888,0,-0.032347894,-0.127169744,-0.026573751,0.025720918,-0.009389729,-0.024091648,-0.035718076,0.033697622,0.014815037,0.044108583,-0.026160782,-0.028668144,-0.026317295,-0.028631834,0.009354605,0.04676172,0.011637702,-0.022989493,0.049479974,-0.083547592,-0.0200007,-0.028129162,0.023810623,-0.024743514,0.036749488,-0.030975968,0.041265292,-0.064538567,0.031630539,-0.034001797,0.005571023,0.063770928,-0.026753854,-0.001186999,0.024097502,0.109336664,-0.018386596,-0.009259247,-0.014839487,-0.011131888,-0.003484291,-0.022865828,-0.02935217,-0.051771464,-0.030054098,-0.002433061,-0.003703741,0.017493227,0.05765291,-0.019753681,0.001899336,-0.042925045,0.020128767,-0.021807707,-0.005154646,0.002089851,-0.024815124,-0.047234282,0.02944273,-0.064242276,-0.022472871,-0.040257027,0.012228547,0.010929071,-0.038466238,-0.043300424,0.042490008,-0.044672417,-0.028522449,0.009714054,-0.020534901,-0.048978861,-0.031605307,-0.005071803,-0.009090981,-0.005249351,-0.034758581,0.018209926,-0.010850021,-0.048944259,-0.018529178,0.024692532,-0.022011203,-0.053109825,0.009756226,-0.023048445,-0.001346802,-0.01555243,0.073980419,-0.004294992,0.037740365,0.003752347,-0.0021254,0.061404002,-0.057620792,0.092850154,0.024776046,-0.033174067,-0.016529319,0.001255551,-0.040560514,0.002773785,0.012977807,0.003838773,-0.038370056,0.044451809,0.008391757,0.016667065,-0.010220846,2017-12-04,17Y_week49
17Y_week50,0.008533725,-0.067658792,-0.005069667,0.001320197,-0.015615927,-0.014925621,0,-0.001925613,-0.043774872,0.018382806,-0.019832893,0,-0.007561441,-0.016807123,-0.037797404,-0.033170516,-0.032453834,0,-0.04879021,-0.024794695,-0.03052817,0.02407229,-0.037989732,0.010649731,0.003257333,-0.021661465,-0.048474773,-0.134017177,-0.018868418,-0.003200028,-0.020032327,-0.040139118,-0.026863625,-0.011126624,-0.008086359,0.060624581,-0.029040153,-0.023286105,-0.007067217,-0.008368258,-0.012270096,-0.063811556,-0.019324139,0.005128288,-0.010362069,-0.047878379,-0.020000741,0,0.020960488,-0.008900253,-0.489377753,-0.019672766,0.014513998,-0.041337688,0.00768242,-0.023256867,-0.0150174,-0.027856922,-0.05651221,0.023641746,-0.027283987,-0.011236069,-0.042036121,-0.033738141,0.014388763,-0.009901198,0.020558769,0,-0.008830143,-0.04879021,-0.016863806,0.018942053,-0.018807322,0.018692343,0.008185627,0.021236305,-0.02545592,-0.033193022,0.010946214,0.024091648,0.01085005,-0.037376326,-0.093987537,-0.06461044,-0.002412542,-0.059926305,-0.016807143,0.058033963,-0.022599832,0.180628083,0.034121906,-0.003327805,-0.042259739,0.036663976,-0.001263396,0.002998534,-0.023810623,-0.004184118,-0.024348994,-0.011299545,-0.020419808,-0.009978678,-0.020352226,-0.551752051,-0.061579928,-0.029757775,-0.051179115,0,-0.00682589,-0.125401267,-0.014538262,-0.009345877,0.004971073,-0.010000092,-0.007005285,-0.015079192,0.008474531,-0.00746665,-0.027490212,-0.001218754,-0.013072012,-0.042810999,-0.034191381,-0.0087665,-0.038689545,0.001460921,-0.007272759,0.006279424,-0.023530478,0.02880864,-0.033208771,0.0048251,-0.053637478,0.03263697,0.018957942,-0.035274673,-0.008719075,-0.035652209,-0.038985461,-0.017851568,-0.003205093,0.090530272,-0.007259594,-0.065469853,-0.038059291,-0.028133135,-0.018519029,0.011794583,-0.03563506,0.005249351,-0.006451664,-0.038318891,-0.042717763,0.036540999,-0.063585495,0.004866294,0.024909731,0.038902799,-0.014670169,0.007741957,-0.001348618,-0.074831612,-0.001659736,-0.001435815,-0.015368014,0.007462716,-0.023682493,-0.056995525,-0.028497964,-0.031695731,-0.015695443,-0.038427185,-0.008368259,0.008744584,0.075507512,-0.002773785,0.028250474,-0.051091674,0.003395578,-0.01754431,-0.045591955,-0.0208776,0.015292315,2017-12-11,17Y_week50
17Y_week51,-0.011264547,0.026317401,-0.019243682,0.033725644,0.040337609,-0.019742399,-0.015873347,-0.017992437,0.038172536,-0.007312597,0.025856962,0.046804088,0.013195268,0.054423945,-0.023383749,0.001684896,-0.029958057,-0.017575217,-0.00626965,0.012474226,0.032752851,0.072777493,0.021649387,0.047578843,0.014528075,-0.02712868,-0.030254397,0.041753518,-0.009569493,0.031548352,0.032480645,-0.027683464,0.002472187,-0.016925708,-0.024658751,-0.013667738,-0.026120888,0.009121106,0.024519575,0.041158114,0.002739719,0.078252148,0.033576205,0.052315728,-0.023722328,0.028303776,0.046520078,-0.010000097,0.031168559,0.01772199,-0.051711747,0.006600684,0.007178878,-0.004700361,0.052185744,0.031433549,0.006854061,0.01123606,-0.044583907,-0.173019208,0.016878069,0.036064922,0.012547018,0.03846624,0.067510289,0.014815154,-0.016117674,-0.04000536,0.035932018,0,0.05299253,0.029365873,-0.003169232,0.003697139,-0.008185627,0.009505741,0.065918784,0.04879023,0.036645277,-0.044626332,0,0.018259763,-0.039543856,0.006880761,0.009615442,0.071046766,0.016807143,0.030083262,-0.025073638,0.081345615,-0.052471032,0.075416633,0.077826644,0.043059507,0.037225106,0.00448095,-0.004024146,0.012500113,0.012248604,0.004535151,0.056977384,0.048926668,0.049235096,0.176648402,0.074002511,0.011796383,0.073700174,0,0.100898527,-0.016326893,0.018653449,0.013986217,0.026907419,0.021131979,-0.032145674,0.043250054,-0.008474531,-0.010764358,0.050945757,0.021713682,0.070745661,0.019418065,-0.017544272,-0.008844032,0.005899722,0.041464124,0.001823082,0.045879665,-0.029532431,0.039766651,0.020566191,0.040099712,0.014184685,-0.046957031,0.042510649,0.021053418,-0.012334532,-0.008799554,-0.063112405,-0.018185726,0.051614225,-0.026626517,0.03049572,-0.048159629,0.012848079,0.008119124,0.013921324,-0.001676484,-0.00632912,0.001046555,-0.016313541,0,-0.001899324,-0.010980502,0.025464301,-0.05231578,-0.014577508,0.004758137,0,0.042773886,0.009402353,0,0.056512205,-0.011561028,0.019715805,0.012315417,0.010834346,0.026050642,0.050114903,-0.070204259,-0.019395924,0.02444111,-0.012685173,-0.002490694,0.058840546,-0.005571154,0.02340091,0.004024146,-0.032733326,-0.054558987,0.025900694,0.004210536,0.003369212,2017-12-18,17Y_week51
17Y_week52,0.585996978,0.032576176,0.004496979,-0.006739505,0.019867486,0.030105253,0.012252484,0.824384036,-0.001593905,0.012519734,0.03037949,0.010846184,0.038172593,0.048058608,-0.035926187,0.023835129,0.026859205,-0.013963861,0.034116658,-0.012474226,0.025681445,0.023088639,-0.013164713,0.030661974,0.00165426,0.021533183,-0.035672268,-0.29140686,-0.011828708,0.058255112,0.037000836,0.041022938,0.041157094,0.002726642,-0.006512623,-0.101164611,0.007532992,0.006257995,-0.003565053,-0.019625598,0.036209985,0.002420054,-0.008352322,-0.002659131,-0.023187663,-0.010520261,0.014245267,0.01279871,-0.037245865,-0.076888542,0.023465024,-0.082238098,0.05044096,0,0.019738047,0.042215504,0.027702538,0.041961541,-0.168436637,0.045835973,0.013053604,-0.012642575,0.008230775,-0.006339017,0.011931823,0.071610099,0.042481876,-0.018785993,0.072558955,-0.037071159,0.048790164,0.038956838,-0.025722071,0.099746357,0.051213454,0.025434083,0.020478531,0.002766058,0.015544651,-0.026296655,0.035718042,0.006311498,0.0036697,-0.006880761,0.050759383,0.027555197,0.001938149,0.293037732,-0.019724505,-0.063639644,0.07362843,0.023047872,0.002654403,0.056573087,-0.009672825,0.095266517,-0.014993427,0.031333512,-0.04762466,0.027980827,0.014698363,-0.023305557,0.018244765,-0.032242926,-0.014982499,-0.033607499,-0.18083799,0.014471558,-0.025222064,0.020367303,0.012316578,0.045623561,0.059279179,0.019612216,0.018162394,-0.013859563,0.012685141,0.033508757,-0.044432442,0.07356122,-0.016856824,0.023214346,-0.012724888,0.009629895,0.003913899,-0.004210533,-0.001669318,0.016763233,0.086420057,0.017663033,0.055690272,0.028384941,0.026962404,-0.001473588,0.076099421,0.029747415,0.055554839,0.032300945,0.016917385,0.039937813,-0.030835615,0.04231148,0.016842098,-0.01821544,0.041239033,0.039635307,-0.023078826,0.034762989,0.016214656,0.004901225,0.013698772,0.005719076,0.00403178,0,0.099592068,0.028132108,-0.011235079,-0.033792435,-0.00128637,-0.037152087,-0.024358444,-0.001054398,0.007780187,0.068556172,0.077401163,0.020412016,0.031250664,0.010497479,-0.032734431,-0.04271773,0.016940905,0.055665839,-0.012962088,-0.000110151,-0.005693535,0.045465556,-0.016688638,0.035692769,-0.007029883,0.037085586,0.100459285,-0.021004317,-0.008440681,2017-12-28,17Y_week52
